"time","NZL Wind Direction (Degs)","NZL Wind Speed (M/Sec)","NZL Lat","NZL Long","NZL time_time","NZL time diff","NZL_Lat_difference","NZL_Long_difference","NZL_Distance.to.next","NZL_Speed","Wind Direction (Degs) (#1)","Wind Speed (M/Sec) (#1)","USA Lat","USA Long","USA time_time (#1)","USA time diff","USA_Lat_difference","USA_Long_difference","USA_Distance.to.next","USA_Speed","Distance_NZL_USA"
"14:19:58",264.3,18.3,37.8153092,-122.4432776,"14:19:58",1.0,-8.670000000421396E-5,1.483000000064294E-4,2.950978000263766E-8,2.950978000263766E-8,264.3,18.3,37.8116875,-122.4342187,"14:19:58",1.0,-3.4799999994561404E-5,2.2810000000106356E-4,5.324065000010667E-8,5.324065000010667E-8,0.0097560432604625
"14:19:59",264.3,18.3,37.8152225,-122.4431293,"14:19:59",1.0,-9.779999999892652E-5,1.5409999998894364E-4,3.3311649996382456E-8,3.3311649996382456E-8,264.3,18.3,37.8116527,-122.4339906,"14:19:59",1.0,-4.120000000540358E-5,2.2819999999512675E-4,5.3772679998221103E-8,5.3772679998221103E-8,0.00981118289146871
"14:20:00",264.2,18.3,37.8151247,-122.4429752,"14:20:00",1.0,-9.560000000163882E-5,1.7430000001183998E-4,3.9519850004440766E-8,3.9519850004440766E-8,264.2,18.3,37.8116115,-122.4337624,"14:20:00",1.0,-3.829999999993561E-5,2.3170000000050095E-4,5.515178000022721E-8,5.515178000022721E-8,0.009859931951084021
"14:20:01",264.1,18.3,37.8150291,-122.4428009,"14:20:01",1.0,-6.969999999739684E-5,2.050999999880787E-4,4.6924099994747E-8,4.6924099994747E-8,264.1,18.3,37.8115732,-122.4335307,"14:20:01",1.0,-4.2199999995773396E-5,2.2590000000377586E-4,5.281165000134921E-8,5.281165000134921E-8,0.00989342472805982
"14:20:02",263.9,18.3,37.8149594,-122.4425958,"14:20:02",1.0,-5.3299999997591385E-5,2.1810000001210028E-4,5.040850000502138E-8,5.040850000502138E-8,263.9,18.3,37.811531,-122.4333048,"14:20:02",1.0,-3.930000000451628E-5,2.290999999985388E-4,5.403129999968546E-8,5.403129999968546E-8,0.009903363446832883
"14:20:03",263.7,18.3,37.8149061,-122.4423777,"14:20:03",1.0,-4.020000000082291E-5,2.2039999998924031E-4,5.019219999532329E-8,5.019219999532329E-8,263.7,18.3,37.8114917,-122.4330757,"14:20:03",1.0,-4.38000000002603E-5,2.263000000084503E-4,5.3130130003847404E-8,5.3130130003847404E-8,0.009908851162463834
"14:20:04",263.5,18.2,37.8148659,-122.4421573,"14:20:04",1.0,-4.8400000004278354E-5,2.2189999999966403E-4,5.158217000026504E-8,5.158217000026504E-8,263.5,18.2,37.8114479,-122.4328494,"14:20:04",1.0,-3.309999999601132E-5,2.2639999998830262E-4,5.235256999443938E-8,5.235256999443938E-8,0.009915630409117443
"14:20:05",263.2,18.2,37.8148175,-122.4419354,"14:20:05",1.0,-6.529999999571601E-5,2.1740000001102544E-4,5.152685000423437E-8,5.152685000423437E-8,263.2,18.2,37.8114148,-122.432623,"14:20:05",1.0,-2.0100000000411455E-5,2.2710000000358832E-4,5.197842000164636E-8,5.197842000164636E-8,0.009914593337598202
"14:20:06",262.8,18.1,37.8147522,-122.441718,"14:20:06",1.0,-6.770000000244636E-5,2.2249999999246484E-4,5.408953999697809E-8,5.408953999697809E-8,262.9,18.1,37.8113947,-122.4323959,"14:20:06",1.0,-9.400000003267905E-6,2.2479999999802658E-4,5.062339999917419E-8,5.062339999917419E-8,0.009908297263396974
"14:20:07",262.5,18.0,37.8146845,-122.4414955,"14:20:07",1.0,-6.799999999884676E-5,2.233999999958769E-4,5.453155999800096E-8,5.453155999800096E-8,262.5,18.0,37.8113853,-122.4321711,"14:20:07",1.0,8.700000002193065E-6,2.1630000000527616E-4,4.6861380002320626E-8,4.6861380002320626E-8,0.009890862247546928
"14:20:08",262.2,18.0,37.8146165,-122.4412721,"14:20:08",1.0,-6.059999999763477E-5,2.2730000000592554E-4,5.5337650002407086E-8,5.5337650002407086E-8,262.2,18.0,37.811394,-122.4319548,"14:20:08",1.0,3.0399999999985994E-5,2.0329999999546544E-4,4.2255049998155393E-8,4.2255049998155393E-8,0.009858832869063023
"14:20:09",261.9,17.9,37.8145559,-122.4410448,"14:20:09",1.0,-5.080000000390328E-5,2.3170000000050095E-4,5.626553000062871E-8,5.626553000062871E-8,261.9,17.9,37.8114244,-122.4317515,"14:20:09",1.0,5.600000000072214E-5,1.8810000000257787E-4,3.8517610001050674E-8,3.8517610001050674E-8,0.00980671795964061
"14:20:10",261.6,17.9,37.8145051,-122.4408131,"14:20:10",1.0,-3.909999999507363E-5,2.3389999999778865E-4,5.623801999858029E-8,5.623801999858029E-8,261.6,17.9,37.8114804,-122.4315634,"14:20:10",1.0,7.889999999832753E-5,1.6480000000740347E-4,3.338425000217627E-8,3.338425000217627E-8,0.009731688454731175
"14:20:11",261.4,17.8,37.814466,-122.4405792,"14:20:11",1.0,-4.9000000004184585E-5,2.2730000000592554E-4,5.406629000310384E-8,5.406629000310384E-8,261.4,17.8,37.8115593,-122.4313986,"14:20:11",1.0,8.940000000023929E-5,1.5209999999399315E-4,3.1126769998215504E-8,3.1126769998215504E-8,0.009629762263429134
"14:20:12",261.2,17.8,37.814417,-122.4403519,"14:20:12",1.0,-5.9499999998990916E-5,2.2349999998994008E-4,5.3492499995383135E-8,5.3492499995383135E-8,261.2,17.8,37.8116487,-122.4312465,"14:20:12",1.0,9.090000000355758E-5,1.5369999999848005E-4,3.188650000017954E-8,3.188650000017954E-8,0.009516921458639856
"14:20:13",261.1,17.7,37.8143575,-122.4401284,"14:20:13",1.0,-6.059999999763477E-5,2.2160000000326363E-4,5.277892000115978E-8,5.277892000115978E-8,261.1,17.7,37.8117396,-122.4310928,"14:20:13",1.0,8.649999999477131E-5,1.6569999999660467E-4,3.493873999797023E-8,3.493873999797023E-8,0.009407202972725816
"14:20:14",261.0,17.7,37.8142969,-122.4399068,"14:20:14",1.0,-5.9100000001421904E-5,2.208000000081256E-4,5.224545000375633E-8,5.224545000375633E-8,261.0,17.7,37.8118261,-122.4309271,"14:20:14",1.0,8.809999999925822E-5,1.7030000000772816E-4,3.676370000250151E-8,3.676370000250151E-8,0.009313423899403473
"14:20:15",261.0,17.7,37.8142378,-122.439686,"14:20:15",1.0,-5.3299999997591385E-5,2.214000000009264E-4,5.185885000015345E-8,5.185885000015345E-8,261.0,17.7,37.8119142,-122.4307568,"14:20:15",1.0,8.320000000594518E-5,1.7819999999346692E-4,3.867747999866089E-8,3.867747999866089E-8,0.009226577350240359
"14:20:16",261.0,17.7,37.8141845,-122.4394646,"14:20:16",1.0,-4.610000000582204E-5,2.2079999999391475E-4,5.087784999784954E-8,5.087784999784954E-8,261.0,17.7,37.8119974,-122.4305786,"14:20:16",1.0,7.199999999585316E-5,1.9009999999752836E-4,4.132200999846314E-8,4.132200999846314E-8,0.009151196774729494
"14:20:17",261.1,17.6,37.8141384,-122.4392438,"14:20:17",1.0,-5.699999999819738E-5,2.1619999999700212E-4,4.999143999849822E-8,4.999143999849822E-8,261.1,17.6,37.8120694,-122.4303885,"14:20:17",1.0,6.790000000478358E-5,1.9480000000271502E-4,4.2557450001707387E-8,4.2557450001707387E-8,0.009093794537478682
"14:20:18",261.2,17.6,37.8140814,-122.4390276,"14:20:18",1.0,-5.8099999996841234E-5,2.1710000000041418E-4,5.050801999981279E-8,5.050801999981279E-8,261.2,17.6,37.8121373,-122.4301937,"14:20:18",1.0,7.85999999948217E-5,1.883000000049151E-4,4.1634850001036994E-8,4.1634850001036994E-8,0.00904529236785451
"14:20:19",261.3,17.6,37.8140233,-122.4388105,"14:20:19",1.0,-6.0500000003571586E-5,2.192999999977019E-4,5.1752739999424206E-8,5.1752739999424206E-8,261.3,17.6,37.8122159,-122.4300054,"14:20:19",1.0,7.940000000417058E-5,1.8950000000472755E-4,4.221461000245403E-8,4.221461000245403E-8,0.008988686264970963
"14:20:20",261.4,17.6,37.8139628,-122.4385912,"14:20:20",1.0,-5.4200000001003446E-5,2.2130000000686323E-4,5.1911330003146436E-8,5.1911330003146436E-8,261.4,17.6,37.8122953,-122.4298159,"14:20:20",1.0,7.719999999977745E-5,1.9159999999374122E-4,4.2670399997567274E-8,4.2670399997567274E-8,0.008932325919947937
"14:20:21",261.5,17.6,37.8139086,-122.4383699,"14:20:21",1.0,-4.589999999637939E-5,2.236999999922773E-4,5.214849999621249E-8,5.214849999621249E-8,261.5,17.6,37.8123725,-122.4296243,"14:20:21",1.0,7.939999999706515E-5,1.9340000000056534E-4,4.370791999975262E-8,4.370791999975262E-8,0.00887947760681574
"14:20:22",261.6,17.6,37.8138627,-122.4381462,"14:20:22",1.0,-5.3999999998666226E-5,2.2180000000560085E-4,5.211124000234049E-8,5.211124000234049E-8,261.6,17.6,37.8124519,-122.4294309,"14:20:22",1.0,7.959999999940237E-5,1.9410000000164018E-4,4.401097000054158E-8,4.401097000054158E-8,0.008828749103361493
"14:20:23",261.6,17.6,37.8138087,-122.4379244,"14:20:23",1.0,-5.760000000520904E-5,2.2180000000560085E-4,5.251300000308462E-8,5.251300000308462E-8,261.6,17.6,37.8125315,-122.4292368,"14:20:23",1.0,8.079999999921483E-5,1.9439999999804058E-4,4.43199999991113E-8,4.43199999991113E-8,0.00878098135745895
"14:20:24",261.7,17.6,37.8137511,-122.4377026,"14:20:24",1.0,-5.9299999996653696E-5,2.2289999999713928E-4,5.3200899998327814E-8,5.3200899998327814E-8,261.7,17.6,37.8126123,-122.4290424,"14:20:24",1.0,8.010000000524542E-5,1.94699999994441E-4,4.4324099998675637E-8,4.4324099998675637E-8,0.008734754116739598
"14:20:25",261.7,17.6,37.8136918,-122.4374797,"14:20:25",1.0,-6.170000000338405E-5,2.2429999999928896E-4,5.411738000009862E-8,5.411738000009862E-8,261.7,17.6,37.8126924,-122.4288477,"14:20:25",1.0,7.839999999958991E-5,1.9490000001098906E-4,4.4132570004219234E-8,4.4132570004219234E-8,0.00868966192437021
"14:20:26",261.8,17.6,37.8136301,-122.4372554,"14:20:26",1.0,-5.569999999721631E-5,2.2549999999910142E-4,5.395273999928464E-8,5.395273999928464E-8,261.8,17.6,37.8127708,-122.4286528,"14:20:26",1.0,7.729999999384063E-5,1.9249999999715328E-4,4.303153999795177E-8,4.303153999795177E-8,0.008645410531030132
"14:20:27",261.8,17.7,37.8135744,-122.4370299,"14:20:27",1.0,-5.4300000002172055E-5,2.255999999931646E-4,5.384384999715175E-8,5.384384999715175E-8,261.8,17.7,37.8128481,-122.4284603,"14:20:27",1.0,8.100000000155205E-5,1.9070000000454002E-4,4.292749000198299E-8,4.292749000198299E-8,0.008600323008470523
"14:20:28",261.8,17.7,37.8135201,-122.4368043,"14:20:28",1.0,-5.9299999996653696E-5,2.2480000001223743E-4,5.4051530005105076E-8,5.4051530005105076E-8,261.8,17.7,37.8129291,-122.4282696,"14:20:28",1.0,7.340000000510827E-5,1.9319999999822812E-4,4.2713800000065245E-8,4.2713800000065245E-8,0.00855513793519521
"14:20:29",261.7,17.7,37.8134608,-122.4365795,"14:20:29",1.0,-5.840000000034706E-5,2.2679999999297706E-4,5.484879999685493E-8,5.484879999685493E-8,261.7,17.7,37.8130025,-122.4280764,"14:20:29",1.0,7.239999999342217E-5,1.94699999994441E-4,4.314984999688285E-8,4.314984999688285E-8,0.008515441767752012
"14:20:30",261.7,17.7,37.8134024,-122.4363527,"14:20:30",1.0,-5.730000000170321E-5,2.3000000000195087E-4,5.618329000109258E-8,5.618329000109258E-8,261.7,17.7,37.8130749,-122.4278817,"14:20:30",1.0,7.460000000492073E-5,1.9340000000056534E-4,4.296872000095285E-8,4.296872000095285E-8,0.008477328426456352
"14:20:31",261.7,17.7,37.8133451,-122.4361227,"14:20:31",1.0,-5.110000000030368E-5,2.3349999999311422E-4,5.713345999681537E-8,5.713345999681537E-8,261.7,17.7,37.8131495,-122.4276883,"14:20:31",1.0,7.370000000150867E-5,1.9389999999930296E-4,4.3028899999952065E-8,4.3028899999952065E-8,0.008436667749768137
"14:20:32",261.7,17.7,37.813294,-122.4358892,"14:20:32",1.0,-5.219999999894753E-5,2.3529999999993834E-4,5.8090929999861104E-8,5.8090929999861104E-8,261.7,17.7,37.8132232,-122.4274944,"14:20:32",1.0,7.809999999608408E-5,1.8970000000706477E-4,4.208570000206871E-8,4.208570000206871E-8,0.008395098550945192
"14:20:33",261.6,17.7,37.8132418,-122.4356539,"14:20:33",1.0,-4.7199999997360464E-5,2.3510000001181197E-4,5.749985000530482E-8,5.749985000530482E-8,261.6,17.7,37.8133013,-122.4273047,"14:20:33",1.0,7.699999999744023E-5,1.9049999998799194E-4,4.221924999503072E-8,4.221924999503072E-8,0.008349412008650732
"14:20:34",261.6,17.7,37.8131946,-122.4354188,"14:20:34",1.0,-4.2600000000447835E-5,2.351999999916643E-4,5.713379999611704E-8,5.713379999611704E-8,261.6,17.7,37.8133783,-122.4271142,"14:20:34",1.0,7.62000000023022E-5,1.9090000000687724E-4,4.224925000297658E-8,4.224925000297658E-8,0.00830663149837539
"14:20:35",261.6,17.7,37.813152,-122.4351836,"14:20:35",1.0,-5.300000000119098E-5,2.312999999958265E-4,5.630868999819559E-8,5.630868999819559E-8,261.6,17.7,37.8134545,-122.4269233,"14:20:35",1.0,7.750000000328328E-5,1.924000000030901E-4,4.302401000169798E-8,4.302401000169798E-8,0.008265837062273532
"14:20:36",261.6,17.6,37.813099,-122.4349523,"14:20:36",1.0,-4.8599999999510146E-5,2.3280000000625023E-4,5.655780000286249E-8,5.655780000286249E-8,261.6,17.6,37.813532,-122.4267309,"14:20:36",1.0,8.379999999874599E-5,1.8629999999575375E-4,4.173012999820768E-8,4.173012999820768E-8,0.00823279460208846
"14:20:37",261.5,17.6,37.8130504,-122.4347195,"14:20:37",1.0,-4.930000000058499E-5,2.3170000000050095E-4,5.6115380000289816E-8,5.6115380000289816E-8,261.5,17.6,37.8136158,-122.4265446,"14:20:37",1.0,9.029999999654592E-5,1.8009999999435422E-4,4.059009999734258E-8,4.059009999734258E-8,0.008194429032580766
"14:20:38",261.5,17.6,37.8130011,-122.4344878,"14:20:38",1.0,-5.570000000432174E-5,2.307000000030257E-4,5.63249800018775E-8,5.63249800018775E-8,261.5,17.6,37.8137061,-122.4263645,"14:20:38",1.0,8.850000000393266E-5,1.8070000000136588E-4,4.04847400011897E-8,4.04847400011897E-8,0.008153835164503784
"14:20:39",261.5,17.7,37.8129454,-122.4342571,"14:20:39",1.0,-5.2999999994085556E-5,2.3349999999311422E-4,5.73312499961574E-8,5.73312499961574E-8,261.5,17.7,37.8137946,-122.4261838,"14:20:39",1.0,9.149999999635838E-5,1.8260000000225318E-4,4.1715010000156446E-8,4.1715010000156446E-8,0.008117839215572405
"14:20:40",261.5,17.7,37.8128924,-122.4340236,"14:20:40",1.0,-5.5200000005584116E-5,2.3310000000265063E-4,5.7382650001852216E-8,5.7382650001852216E-8,261.5,17.7,37.8138861,-122.4260012,"14:20:40",1.0,9.299999999967667E-5,1.8380000000206564E-4,4.243144000069919E-8,4.243144000069919E-8,0.008083708397141436
"14:20:41",261.5,17.7,37.8128372,-122.4337905,"14:20:41",1.0,-4.909999999824777E-5,2.3319999999671381E-4,5.6793049998295254E-8,5.6793049998295254E-8,261.5,17.7,37.8139791,-122.4258174,"14:20:41",1.0,9.200000000220143E-5,1.8839999999897827E-4,4.395856000002008E-8,4.395856000002008E-8,0.008054455861199815
"14:20:42",261.5,17.7,37.8127881,-122.4335573,"14:20:42",1.0,-4.949999999581678E-5,2.3339999999905103E-4,5.6925809999142884E-8,5.6925809999142884E-8,261.5,17.7,37.8140711,-122.425629,"14:20:42",1.0,9.980000000098244E-5,1.8439999999486645E-4,4.396339999830284E-8,4.396339999830284E-8,0.008031440088181765
"14:20:43",261.5,17.8,37.8127386,-122.4333239,"14:20:43",1.0,-4.9000000004184585E-5,2.342000000083999E-4,5.725064000434461E-8,5.725064000434461E-8,261.5,17.8,37.8141709,-122.4254446,"14:20:43",1.0,9.550000000047021E-5,1.8930000000239033E-4,4.495474000099479E-8,4.495474000099479E-8,0.008008423801221931
"14:20:44",261.6,17.8,37.8126896,-122.4330897,"14:20:44",1.0,-4.669999999862284E-5,2.351999999916643E-4,5.749992999595026E-8,5.749992999595026E-8,261.6,17.8,37.8142664,-122.4252553,"14:20:44",1.0,9.550000000047021E-5,1.888000000036527E-4,4.476569000146907E-8,4.476569000146907E-8,0.007991503087648646
"14:20:45",261.6,17.9,37.8126429,-122.4328545,"14:20:45",1.0,-4.510000000124137E-5,2.3360000000138825E-4,5.660297000076057E-8,5.660297000076057E-8,261.6,17.9,37.8143619,-122.4250665,"14:20:45",1.0,9.850000000000136E-5,1.883000000049151E-4,4.515914000185129E-8,4.515914000185129E-8,0.007975456413277095
"14:20:46",261.6,17.9,37.8125978,-122.4326209,"14:20:46",1.0,-5.170000000020991E-5,2.3110000000770015E-4,5.608010000358071E-8,5.608010000358071E-8,261.6,17.9,37.8144604,-122.4248782,"14:20:46",1.0,9.90999999999076E-5,1.9009999999752836E-4,4.595881999904197E-8,4.595881999904197E-8,0.007963584748726037
"14:20:47",261.6,17.9,37.8125461,-122.4323898,"14:20:47",1.0,-4.419999999782931E-5,2.3089999999115207E-4,5.526844999572214E-8,5.526844999572214E-8,261.6,17.9,37.8145595,-122.4246881,"14:20:47",1.0,1.010000000007949E-4,1.8910000000005311E-4,4.595981000018065E-8,4.595981000018065E-8,0.007960525262191296
"14:20:48",261.6,18.0,37.8125019,-122.4321589,"14:20:48",1.0,-4.9600000004090816E-5,2.288000000021384E-4,5.480960000138434E-8,5.480960000138434E-8,261.6,18.0,37.8146605,-122.424499,"14:20:48",1.0,1.0169999999476431E-4,1.8930000000239033E-4,4.617737999984004E-8,4.617737999984004E-8,0.0079582423920183
"14:20:49",261.6,18.0,37.8124523,-122.4319301,"14:20:49",1.0,-5.2900000000022374E-5,2.2649999999657666E-4,5.41006599984516E-8,5.41006599984516E-8,261.6,18.0,37.8147622,-122.4243097,"14:20:49",1.0,9.460000000416358E-5,1.9569999999191623E-4,4.724764999762376E-8,4.724764999762376E-8,0.007962796881128862
"14:20:50",261.6,18.0,37.8123994,-122.4317036,"14:20:50",1.0,-4.7099999996191855E-5,2.279000000129372E-4,5.415682000553805E-8,5.415682000553805E-8,261.6,18.0,37.8148568,-122.424114,"14:20:50",1.0,9.16999999986956E-5,1.9720000000233995E-4,4.729673000068365E-8,4.729673000068365E-8,0.007977521101198353
"14:20:51",261.6,18.1,37.8123523,-122.4314757,"14:20:51",1.0,-5.110000000030368E-5,2.2519999998849016E-4,5.3326249994847E-8,5.3326249994847E-8,261.6,18.1,37.8149485,-122.4239168,"14:20:51",1.0,9.380000000192013E-5,1.9690000000593955E-4,4.7568050002699205E-8,4.7568050002699205E-8,0.00799232279439959
"14:20:52",261.6,18.1,37.8123012,-122.4312505,"14:20:52",1.0,-4.3200000000354066E-5,2.2710000000358832E-4,5.3440650001660406E-8,5.3440650001660406E-8,261.6,18.1,37.8150423,-122.4237199,"14:20:52",1.0,9.1999999995096E-5,1.981999999998152E-4,4.774723999902441E-8,4.774723999902441E-8,0.008013960666870937
"14:20:53",261.6,18.1,37.812258,-122.4310234,"14:20:53",1.0,-4.369999999909169E-5,2.28500000005738E-4,5.412194000254288E-8,5.412194000254288E-8,261.6,18.1,37.8151343,-122.4235217,"14:20:53",1.0,9.570000000280743E-5,1.9439999999804058E-4,4.694984999977552E-8,4.694984999977552E-8,0.00803421462123533
"14:20:54",261.6,18.1,37.8122143,-122.4307949,"14:20:54",1.0,-4.520000000240998E-5,2.294999999890024E-4,5.4713289995169955E-8,5.4713289995169955E-8,261.6,18.1,37.81523,-122.4233273,"14:20:54",1.0,8.840000000276405E-5,1.986999999985528E-4,4.729624999991357E-8,4.729624999991357E-8,0.008053539361669922
"14:20:55",261.6,18.1,37.8121691,-122.4305654,"14:20:55",1.0,-4.2600000000447835E-5,2.3020000000428809E-4,5.480680000201239E-8,5.480680000201239E-8,261.6,18.1,37.8153184,-122.4231286,"14:20:55",1.0,8.38999999999146E-5,2.0059999999944012E-4,4.727956999976104E-8,4.727956999976104E-8,0.008076142936460523
"14:20:56",261.6,18.1,37.8121265,-122.4303352,"14:20:56",1.0,-3.379999999708616E-5,2.3160000000643777E-4,5.4781000002785E-8,5.4781000002785E-8,261.6,18.1,37.8154023,-122.422928,"14:20:56",1.0,9.250000000093905E-5,1.9170000000201526E-4,4.5305140000946373E-8,4.5305140000946373E-8,0.008099226968055182
"14:20:57",261.7,18.2,37.8120927,-122.4301036,"14:20:57",1.0,-3.0799999997555005E-5,2.2930000000087603E-4,5.3527130000251134E-8,5.3527130000251134E-8,261.7,18.2,37.8154948,-122.4227363,"14:20:57",1.0,8.809999999925822E-5,1.91399999991404E-4,4.439556999657875E-8,4.439556999657875E-8,0.008114887164957662
"14:20:58",261.9,18.2,37.8120619,-122.4298743,"14:20:58",1.0,-4.38000000002603E-5,2.250000000003638E-4,5.254344000018651E-8,5.254344000018651E-8,261.9,18.2,37.8155829,-122.4225449,"14:20:58",1.0,9.039999999771453E-5,1.8680000000870223E-4,4.3066400002837936E-8,4.3066400002837936E-8,0.008131269603194448
"14:20:59",262.1,18.2,37.8120181,-122.4296493,"14:20:59",1.0,-4.580000000231621E-5,2.239999999886777E-4,5.227363999513977E-8,5.227363999513977E-8,262.1,18.2,37.8156733,-122.4223581,"14:20:59",1.0,9.459999999705815E-5,1.8380000000206564E-4,4.273160000020273E-8,4.273160000020273E-8,0.00815610718909097
"14:21:00",262.3,18.2,37.8119723,-122.4294253,"14:21:00",1.0,-3.7800000001197986E-5,2.2400000000288856E-4,5.160484000138464E-8,5.160484000138464E-8,262.3,18.2,37.8157679,-122.4221743,"14:21:00",1.0,9.400000000425734E-5,1.8089999998949224E-4,4.1560809996998674E-8,4.1560809996998674E-8,0.00818434972127476
"14:21:01",262.5,18.2,37.8119345,-122.4292013,"14:21:01",1.0,-3.550000000274167E-5,2.2330000000181371E-4,5.1123140001004666E-8,5.1123140001004666E-8,262.5,18.2,37.8158619,-122.4219934,"14:21:01",1.0,9.719999999902029E-5,1.7390000000716554E-4,3.968905000230172E-8,3.968905000230172E-8,0.008208428179010775
"14:21:02",262.7,18.2,37.811899,-122.428978,"14:21:02",1.0,-3.770000000002938E-5,2.2350000000415093E-4,5.137354000185768E-8,5.137354000185768E-8,262.7,18.2,37.8159591,-122.4218195,"14:21:02",1.0,1.0019999999855145E-4,1.6839999999263E-4,3.839859999722749E-8,3.839859999722749E-8,0.008229734762437357
"14:21:03",262.9,18.2,37.8118613,-122.4287545,"14:21:03",1.0,-2.9499999996573933E-5,2.2629999999423944E-4,5.2081939997190633E-8,5.2081939997190633E-8,262.9,18.2,37.8160593,-122.4216511,"14:21:03",1.0,9.930000000224481E-5,1.7170000000987784E-4,3.934138000383787E-8,3.934138000383787E-8,0.008251151165740149
"14:21:04",263.1,18.2,37.8118318,-122.4285282,"14:21:04",1.0,-1.670000000331129E-5,2.24400000007563E-4,5.0634250003504866E-8,5.0634250003504866E-8,263.1,18.2,37.8161586,-122.4214794,"14:21:04",1.0,9.649999999794545E-5,1.7489999999042993E-4,3.990225999625586E-8,3.990225999625586E-8,0.00827083911583987
"14:21:05",263.2,18.3,37.8118151,-122.4283038,"14:21:05",1.0,-5.699999995556482E-6,2.220999999877904E-4,4.936089999452584E-8,4.936089999452584E-8,263.2,18.3,37.8162551,-122.4213045,"14:21:05",1.0,9.70000000037885E-5,1.75100000006978E-4,4.0069010003178666E-8,4.0069010003178666E-8,0.008288775572415853
"14:21:06",263.3,18.3,37.8118094,-122.4280817,"14:21:06",1.0,9.999999996068709E-6,2.151000000054637E-4,4.6368010002271853E-8,4.6368010002271853E-8,263.3,18.3,37.8163521,-122.4211294,"14:21:06",1.0,9.589999999803922E-5,1.7640000000085365E-4,4.031376999992509E-8,4.031376999992509E-8,0.008304853916845259
"14:21:07",263.4,18.3,37.8118194,-122.4278666,"14:21:07",1.0,3.030000000592281E-5,2.0299999999906504E-4,4.2127089999979327E-8,4.2127089999979327E-8,263.4,18.3,37.816448,-122.420953,"14:21:07",1.0,9.879999999640177E-5,1.7339999999421707E-4,3.9828999997283465E-8,3.9828999997283465E-8,0.008319964117716743
"14:21:08",263.4,18.3,37.8118497,-122.4276636,"14:21:08",1.0,5.579999999838492E-5,1.806000000073027E-4,3.573000000245749E-8,3.573000000245749E-8,263.4,18.3,37.8165468,-122.4207796,"14:21:08",1.0,9.930000000224481E-5,1.7069999999819174E-4,3.899897999982848E-8,3.899897999982848E-8,0.008333798918256802
"14:21:09",263.4,18.3,37.8119055,-122.427483,"14:21:09",1.0,7.139999999594693E-5,1.607999999890808E-4,3.0954599995909605E-8,3.0954599995909605E-8,263.4,18.3,37.8166461,-122.4206089,"14:21:09",1.0,9.339999999724569E-5,1.7600000001039007E-4,3.9699560003142793E-8,3.9699560003142793E-8,0.008350241862955174
"14:21:10",263.3,18.4,37.8119769,-122.4273222,"14:21:10",1.0,8.319999999883976E-5,1.4820000001236622E-4,2.8885480003472284E-8,2.8885480003472284E-8,263.3,18.4,37.8167395,-122.4204329,"14:21:10",1.0,9.230000000570726E-5,1.7669999999725405E-4,3.9742180000083145E-8,3.9742180000083145E-8,0.008375250041052785
"14:21:11",263.0,18.4,37.8120601,-122.427174,"14:21:11",1.0,9.070000000122036E-5,1.4249999999549345E-4,2.8532739998937005E-8,2.8532739998937005E-8,263.1,18.4,37.8168318,-122.4202562,"14:21:11",1.0,9.689999999551446E-5,1.7269999999314223E-4,3.9214899996762023E-8,3.9214899996762023E-8,0.008403872781641319
"14:21:12",262.8,18.4,37.8121508,-122.4270315,"14:21:12",1.0,8.38999999999146E-5,1.5199999999992997E-4,3.014320999996438E-8,3.014320999996438E-8,262.8,18.4,37.8169287,-122.4200835,"14:21:12",1.0,9.969999999981383E-5,1.7040000000179134E-4,3.8976250000573367E-8,3.8976250000573367E-8,0.008432261405454913
"14:21:13",262.5,18.4,37.8122347,-122.4268795,"14:21:13",1.0,9.630000000271366E-5,1.4360000000124273E-4,2.989465000087956E-8,2.989465000087956E-8,262.5,18.4,37.8170284,-122.4199131,"14:21:13",1.0,9.820000000360096E-5,1.7040000000179134E-4,3.867940000131772E-8,3.867940000131772E-8,0.008456375621384685
"14:21:14",262.1,18.4,37.812331,-122.4267359,"14:21:14",1.0,9.969999999981383E-5,1.4439999999638076E-4,3.079144999891764E-8,3.079144999891764E-8,262.1,18.4,37.8171266,-122.4197427,"14:21:14",1.0,9.740000000135751E-5,1.733000000001539E-4,3.951965000031778E-8,3.951965000031778E-8,0.008479541591381295
"14:21:15",261.8,18.5,37.8124307,-122.4265915,"14:21:15",1.0,1.0220000000060736E-4,1.4400000000591717E-4,3.118084000182829E-8,3.118084000182829E-8,261.8,18.5,37.817224,-122.4195694,"14:21:15",1.0,1.0189999999710153E-4,1.7169999999566699E-4,3.9864499997921334E-8,3.9864499997921334E-8,0.008502094641912239
"14:21:16",261.4,18.5,37.8125329,-122.4264475,"14:21:16",1.0,1.090999999959763E-4,1.377999999903068E-4,3.0891649996450585E-8,3.0891649996450585E-8,261.5,18.5,37.8173259,-122.4193977,"14:21:16",1.0,1.0189999999710153E-4,1.7610000000445325E-4,4.1394820000977724E-8,4.1394820000977724E-8,0.008524818416825937
"14:21:17",261.1,18.5,37.812642,-122.4263097,"14:21:17",1.0,1.1150000000270666E-4,1.4210000000502987E-4,3.262466000203307E-8,3.262466000203307E-8,261.1,18.5,37.8174278,-122.4192216,"14:21:17",1.0,1.0250000000411319E-4,1.7649999999491683E-4,4.1658499999048844E-8,4.1658499999048844E-8,0.00855248754749548
